PLAYER_ID,TEAM_ID,AGE,MIN,GP,MPG,REB,PTS,PLAYER_NAME,PLAYER_HEIGHT,PLAYER_HEIGHT_INCHES,POSITION,PPG,RPG,TEAM_ABBREVIATION,DIVISION,CONFERENCE
1626149,1610612745,23,1063.558333,58,18.33721264,219,527,Montrezl Harrell,8-Jun,80,F,9.1,3.8,HOU,SW,W
2772,1610612745,32,2772.61,80,34.657625,458,936,Trevor Ariza,8-Jun,80,F,11.7,5.7,HOU,SW,W
1627777,1610612754,24,92.73166667,23,4.031811594,17,21,Georges Niang,8-Jun,80,F,0.9,0.7,IND,CNT,E
201152,1610612754,29,2236.591667,74,30.22421172,448,814,Thaddeus Young,8-Jun,80,F,11,6.1,IND,CNT,E
101138,1610612746,32,576.865,52,11.09355769,129,292,Brandon Bass,8-Jun,80,F,5.6,2.5,LAC,PAC,W
201601,1610612746,30,1787.193333,80,22.33991666,170,484,Luc Mbah a Moute,8-Jun,80,F,6.1,2.1,LAC,PAC,W
1627855,1610612748,24,471.125,35,13.46071429,82,98,Okaro White,8-Jun,80,F,2.8,2.3,MIA,SE,E
2617,1610612748,37,130.1766667,16,8.136041669,36,31,Udonis Haslem,8-Jun,80,F,1.9,2.3,MIA,SE,E
203953,1610612749,22,1727.915,51,33.88068627,314,1025,Jabari Parker,8-Jun,80,F,20.1,6.2,MIL,CNT,E
203114,1610612749,25,889.3966667,29,30.66885058,123,426,Khris Middleton,8-Jun,80,F,14.7,4.2,MIL,CNT,E
203952,1610612750,22,3048.368333,82,37.17522357,328,1933,Andrew Wiggins,8-Jun,80,F,23.6,4,MIN,NW,W
201967,1610612740,30,1648.511667,66,24.9774495,277,435,Dante Cunningham,8-Jun,80,F,6.6,4.2,NOP,SW,W
